1123010800	서울특별시	동대문구	회기동	10595
1123010900	서울특별시	동대문구	휘경동	38129
1123011000	서울특별시	동대문구	이문동	38022
1126010100	서울특별시	중랑구	면목동	137449
1126010200	서울특별시	중랑구	상봉동	44084
1126010300	서울특별시	중랑구	중화동	44274
1126010400	서울특별시	중랑구	묵동	52967
1126010500	서울특별시	중랑구	망우동	51642
1126010600	서울특별시	중랑구	신내동	58525
1129010100	서울특별시	성북구	성북동	10500
1129010200	서울특별시	성북구	성북동1가	1951
1129010300	서울특별시	성북구	돈암동	38781
1129010400	서울특별시	성북구	동소문동1가	936
1129010500	서울특별시	성북구	동소문동2가	532
1129010600	서울특별시	성북구	동소문동3가	163
1129010700	서울특별시	성북구	동소문동4가	3078
1129010800	서울특별시	성북구	동소문동5가	1163
1129010900	서울특별시	성북구	동소문동6가	1841
1129011000	서울특별시	성북구	동소문동7가	2383
1129011100	서울특별시	성북구	삼선동1가	4371
1129011200	서울특별시	성북구	삼선동2가	5658
1129011300	서울특별시	성북구	삼선동3가	3877
1129011400	서울특별시	성북구	삼선동4가	3319
1129011500	서울특별시	성북구	삼선동5가	3755
1129011600	서울특별시	성북구	동선동1가	1161
1129011700	서울특별시	성북구	동선동2가	2128
1129011800	서울특별시	성북구	동선동3가	2966
1129011900	서울특별시	성북구	동선동4가	2397
1129012000	서울특별시	성북구	동선동5가	2028
1129012100	서울특별시	성북구	안암동1가	4042
1129012200	서울특별시	성북구	안암동2가	2417
1129012300	서울특별시	성북구	안암동3가	3717
1129012400	서울특별시	성북구	안암동4가	973
1129012500	서울특별시	성북구	안암동5가	4045
1129012600	서울특별시	성북구	보문동4가	992
1129012700	서울특별시	성북구	보문동5가	1816
1129012800	서울특별시	성북구	보문동6가	6240
1129012900	서울특별시	성북구	보문동7가	1076
1129013000	서울특별시	성북구	보문동1가	956
1129013100	서울특별시	성북구	보문동2가	2110
1129013200	서울특별시	성북구	보문동3가	2622
1129013300	서울특별시	성북구	정릉동	79674
1129013400	서울특별시	성북구	길음동	53373
1129013500	서울특별시	성북구	종암동	38442
1129013600	서울특별시	성북구	하월곡동	40008
1129013700	서울특별시	성북구	상월곡동	9408
1129013800	서울특별시	성북구	장위동	53544
1129013900	서울특별시	성북구	석관동	34888
1130510100	서울특별시	강북구	미아동	131020
1130510200	서울특별시	강북구	번동	50663
1130510300	서울특별시	강북구	수유동	104273
1130510400	서울특별시	강북구	우이동	10986
1132010500	서울특별시	도봉구	쌍문동	75206
1132010600	서울특별시	도봉구	방학동	74845
1132010700	서울특별시	도봉구	창동	118000
1132010800	서울특별시	도봉구	도봉동	47471
1135010200	서울특별시	노원구	월계동	77428
1135010300	서울특별시	노원구	공릉동	78508
1135010400	서울특별시	노원구	하계동	48937
1135010500	서울특별시	노원구	상계동	200887
1135010600	서울특별시	노원구	중계동	103898
1138010100	서울특별시	은평구	수색동	13204
1138010200	서울특별시	은평구	녹번동	36721
1138010300	서울특별시	은평구	불광동	65774
1138010400	서울특별시	은평구	갈현동	49565
1138010500	서울특별시	은평구	구산동	32068
1138010600	서울특별시	은평구	대조동	26805
1138010700	서울특별시	은평구	응암동	85328
1138010800	서울특별시	은평구	역촌동	45142
1138010900	서울특별시	은평구	신사동	46671
1138011000	서울특별시	은평구	증산동	16513
1138011400	서울특별시	은평구	진관동	55340
1141010100	서울특별시	서대문구	충정로2가	1196
1141010200	서울특별시	서대문구	충정로3가	5111
1141010300	서울특별시	서대문구	합동	1098
1141010400	서울특별시	서대문구	미근동	452
1141010500	서울특별시	서대문구	냉천동	3053
1141010600	서울특별시	서대문구	천연동	4670
1141010700	서울특별시	서대문구	옥천동	989
1141010800	서울특별시	서대문구	영천동	3163
1141010900	서울특별시	서대문구	현저동	5099
1141011000	서울특별시	서대문구	북아현동	28236
1141011100	서울특별시	서대문구	홍제동	54506
1141011200	서울특별시	서대문구	대현동	6382
1141011300	서울특별시	서대문구	대신동	1537
1141011400	서울특별시	서대문구	신촌동	824
1141011500	서울특별시	서대문구	봉원동	395
1141011600	서울특별시	서대문구	창천동	11102
1141011700	서울특별시	서대문구	연희동	34754
1141011800	서울특별시	서대문구	홍은동	49038
1141011900	서울특별시	서대문구	북가좌동	49159
1141012000	서울특별시	서대문구	남가좌동	44957
1144010100	서울특별시	마포구	아현동	24999
1144010200	서울특별시	마포구	공덕동	25512
1144010300	서울특별시	마포구	신공덕동	12484
1144010400	서울특별시	마포구	도화동	21667
1144010500	서울특별시	마포구	용강동	7579
1144010600	서울특별시	마포구	토정동	1230
1144010700	서울특별시	마포구	마포동	2665
1144010800	서울특별시	마포구	대흥동	16446
1144010900	서울특별시	마포구	염리동	18069
1144011000	서울특별시	마포구	노고산동	5980
1144011100	서울특별시	마포구	신수동	15600
1144011200	서울특별시	마포구	현석동	5067
1144011300	서울특별시	마포구	구수동	766
1144011400	서울특별시	마포구	창전동	14967
1144011500	서울특별시	마포구	상수동	7417
1144011600	서울특별시	마포구	하중동	1460
1144011700	서울특별시	마포구	신정동	1551
1144011800	서울특별시	마포구	당인동	1035
1144012000	서울특별시	마포구	서교동	19983
1144012100	서울특별시	마포구	동교동	3758
1144012200	서울특별시	마포구	합정동	17240
1144012300	서울특별시	마포구	망원동	38389
1144012400	서울특별시	마포구	연남동	14869
1144012500	서울특별시	마포구	성산동	48508
1144012600	서울특별시	마포구	중동	9863
1144012700	서울특별시	마포구	상암동	30509
1147010100	서울특별시	양천구	신정동	175750
1147010200	서울특별시	양천구	목동	148328
1147010300	서울특별시	양천구	신월동	121584
1150010100	서울특별시	강서구	염창동	41520
1150010200	서울특별시	강서구	등촌동	75164
1150010300	서울특별시	강서구	화곡동	220227
1150010400	서울특별시	강서구	가양동	44787
1150010500	서울특별시	강서구	마곡동	54444
1150010600	서울특별시	강서구	내발산동	45041
1150010700	서울특별시	강서구	외발산동	995
1150010800	서울특별시	강서구	공항동	18326
1150010900	서울특별시	강서구	방화동	70408
1150011000	서울특별시	강서구	개화동	1717
1150011200	서울특별시	강서구	오곡동	11
1150011300	서울특별시	강서구	오쇠동	8
1153010100	서울특별시	구로구	신도림동	36021
1153010200	서울특별시	구로구	구로동	116985
1153010300	서울특별시	구로구	가리봉동	9069
1153010600	서울특별시	구로구	고척동	48473
1153010700	서울특별시	구로구	개봉동	84546
1153010800	서울특별시	구로구	오류동	43960
1153010900	서울특별시	구로구	궁동	14247
1153011000	서울특별시	구로구	온수동	9050
1153011100	서울특별시	구로구	천왕동	16726
1153011200	서울특별시	구로구	항동	16478
1154510100	서울특별시	금천구	가산동	23946
1154510200	서울특별시	금천구	독산동	103413
1154510300	서울특별시	금천구	시흥동	103791
1156010100	서울특별시	영등포구	영등포동	14022
1156010200	서울특별시	영등포구	영등포동1가	3676
1156010300	서울특별시	영등포구	영등포동2가	3807
1156010400	서울특별시	영등포구	영등포동3가	1722
1156010500	서울특별시	영등포구	영등포동4가	1355
1156010600	서울특별시	영등포구	영등포동5가	1837
1156010700	서울특별시	영등포구	영등포동6가	1849
1156010800	서울특별시	영등포구	영등포동7가	9648
1156010900	서울특별시	영등포구	영등포동8가	4965
1156011000	서울특별시	영등포구	여의도동	32840
1156011100	서울특별시	영등포구	당산동1가	6683
1156011200	서울특별시	영등포구	당산동2가	4575
1156011300	서울특별시	영등포구	당산동3가	9105
1156011400	서울특별시	영등포구	당산동4가	13162
1156011500	서울특별시	영등포구	당산동5가	12871
1156011600	서울특별시	영등포구	당산동6가	3365
1156011700	서울특별시	영등포구	당산동	8221
1156011800	서울특별시	영등포구	도림동	17837
1156011900	서울특별시	영등포구	문래동1가	250
1156012000	서울특별시	영등포구	문래동2가	1135
1156012100	서울특별시	영등포구	문래동3가	13749
1156012200	서울특별시	영등포구	문래동4가	1993
1156012300	서울특별시	영등포구	문래동5가	4645
1156012400	서울특별시	영등포구	문래동6가	10719
1156012500	서울특별시	영등포구	양평동1가	5002
1156012600	서울특별시	영등포구	양평동2가	7177
1156012700	서울특별시	영등포구	양평동3가	12031
1156012800	서울특별시	영등포구	양평동4가	6695
1156012900	서울특별시	영등포구	양평동5가	5931
1156013000	서울특별시	영등포구	양평동6가	3776
1156013200	서울특별시	영등포구	신길동	103342
1156013300	서울특별시	영등포구	대림동	48480
1159010100	서울특별시	동작구	노량진동	31465
1159010200	서울특별시	동작구	상도동	115779
1159010300	서울특별시	동작구	상도1동	9508
1159010400	서울특별시	동작구	본동	11074
1159010500	서울특별시	동작구	흑석동	31290
1159010600	서울특별시	동작구	동작동	5350
1159010700	서울특별시	동작구	사당동	98710
1159010800	서울특별시	동작구	대방동	37773
1159010900	서울특별시	동작구	신대방동	45033
1162010100	서울특별시	관악구	봉천동	224478
1162010200	서울특별시	관악구	신림동	243825
1162010300	서울특별시	관악구	남현동	18058
1165010100	서울특별시	서초구	방배동	99269
1165010200	서울특별시	서초구	양재동	36376
1165010300	서울특별시	서초구	우면동	27867
1165010400	서울특별시	서초구	원지동	268
1165010600	서울특별시	서초구	잠원동	48670
1165010700	서울특별시	서초구	반포동	69929
1165010800	서울특별시	서초구	서초동	109084
1165010900	서울특별시	서초구	내곡동	8467
1165011000	서울특별시	서초구	염곡동	1005
1165011100	서울특별시	서초구	신원동	7983
1168010100	서울특별시	강남구	역삼동	71270
1168010300	서울특별시	강남구	개포동	61952
1168010400	서울특별시	강남구	청담동	25471
1168010500	서울특별시	강남구	삼성동	43696
1168010600	서울특별시	강남구	대치동	80265
1168010700	서울특별시	강남구	신사동	11396
1168010800	서울특별시	강남구	논현동	42932
1168011000	서울특별시	강남구	압구정동	30525
1168011100	서울특별시	강남구	세곡동	14647
1168011200	서울특별시	강남구	자곡동	24594
1168011300	서울특별시	강남구	율현동	3849
1168011400	서울특별시	강남구	일원동	44430
1168011500	서울특별시	강남구	수서동	22549
1168011800	서울특별시	강남구	도곡동	54473
1171010100	서울특별시	송파구	잠실동	106403
1171010200	서울특별시	송파구	신천동	38013
1171010300	서울특별시	송파구	풍납동	37287
1171010400	서울특별시	송파구	송파동	42867
1171010500	서울특별시	송파구	석촌동	31378
1171010600	서울특별시	송파구	삼전동	30034
1171010700	서울특별시	송파구	가락동	85162
1171010800	서울특별시	송파구	문정동	62282
1171010900	서울특별시	송파구	장지동	43333
1171011100	서울특별시	송파구	방이동	59863
1171011200	서울특별시	송파구	오금동	38134
1171011300	서울특별시	송파구	거여동	51031
1171011400	서울특별시	송파구	마천동	37176
1174010100	서울특별시	강동구	명일동	43210
1174010200	서울특별시	강동구	고덕동	46300
1174010300	서울특별시	강동구	상일동	49514
1174010500	서울특별시	강동구	길동	45444
1174010600	서울특별시	강동구	둔촌동	24634
1174010700	서울특별시	강동구	암사동	67167
1174010800	서울특별시	강동구	성내동	66188
1174010900	서울특별시	강동구	천호동	85997
1174011000	서울특별시	강동구	강일동	32774
2611010100	부산광역시	중구	영주동	11668
2611010200	부산광역시	중구	대창동1가	555
2611010300	부산광역시	중구	대창동2가	65
2611010400	부산광역시	중구	중앙동1가	277
2611010500	부산광역시	중구	중앙동2가	325
2611010600	부산광역시	중구	중앙동3가	106
2611010700	부산광역시	중구	중앙동4가	1248
2611010800	부산광역시	중구	중앙동5가	571
2611010900	부산광역시	중구	중앙동6가	67
2611011100	부산광역시	중구	동광동1가	136
2611011200	부산광역시	중구	동광동2가	62
2611011300	부산광역시	중구	동광동3가	145
2611011400	부산광역시	중구	동광동4가	98
2611011500	부산광역시	중구	동광동5가	2185
2611011600	부산광역시	중구	대청동1가	990
2611011700	부산광역시	중구	대청동2가	558
2611011800	부산광역시	중구	대청동3가	157
2611011900	부산광역시	중구	대청동4가	4482
2611012000	부산광역시	중구	보수동1가	6303
2611012100	부산광역시	중구	보수동2가	2193
2611012200	부산광역시	중구	보수동3가	2026
2611012300	부산광역시	중구	부평동1가	799
2611012400	부산광역시	중구	부평동2가	1113
2611012500	부산광역시	중구	부평동3가	746
2611012600	부산광역시	중구	부평동4가	1850
2611012700	부산광역시	중구	신창동1가	362
2611012800	부산광역시	중구	신창동2가	217
2611012900	부산광역시	중구	신창동3가	94
2611013000	부산광역시	중구	신창동4가	63
2611013100	부산광역시	중구	창선동1가	32
2611013200	부산광역시	중구	창선동2가	81
2611013300	부산광역시	중구	광복동1가	56
2611013400	부산광역시	중구	광복동2가	28
2611013500	부산광역시	중구	광복동3가	28
2611013600	부산광역시	중구	남포동1가	73
2611013700	부산광역시	중구	남포동2가	61
2611013800	부산광역시	중구	남포동3가	8
2611013900	부산광역시	중구	남포동4가	214
2611014000	부산광역시	중구	남포동5가	216
2611014100	부산광역시	중구	남포동6가	327
2614010100	부산광역시	서구	동대신동1가	5608
2614010200	부산광역시	서구	동대신동2가	7178
2614010300	부산광역시	서구	동대신동3가	7701
2614010400	부산광역시	서구	서대신동1가	5728
2614010500	부산광역시	서구	서대신동2가	7890
2614010600	부산광역시	서구	서대신동3가	15603
2614010700	부산광역시	서구	부용동1가	1395
2614010800	부산광역시	서구	부용동2가	1307
2614010900	부산광역시	서구	부민동1가	1201
2614011000	부산광역시	서구	부민동2가	323
2614011100	부산광역시	서구	부민동3가	3283
2614011200	부산광역시	서구	토성동1가	2723
2614011300	부산광역시	서구	토성동2가	1026
2614011400	부산광역시	서구	토성동3가	685
2614011500	부산광역시	서구	아미동1가	316
2614011600	부산광역시	서구	아미동2가	6107
2614011700	부산광역시	서구	토성동4가	321
2614011800	부산광역시	서구	토성동5가	1963
2614011900	부산광역시	서구	초장동	4190
2614012000	부산광역시	서구	충무동1가	1231
2614012100	부산광역시	서구	충무동2가	1180
2614012200	부산광역시	서구	충무동3가	687
2614012300	부산광역시	서구	남부민동	13710
2614012400	부산광역시	서구	암남동	12605
2617010100	부산광역시	동구	초량동	29611
2617010200	부산광역시	동구	수정동	22968
2617010300	부산광역시	동구	좌천동	14063
2617010400	부산광역시	동구	범일동	21615
2620010100	부산광역시	영도구	대교동1가	1161
2620010200	부산광역시	영도구	대교동2가	1313
2620010300	부산광역시	영도구	대평동1가	1795
2620010400	부산광역시	영도구	대평동2가	370
2620010500	부산광역시	영도구	남항동1가	3239
2620010600	부산광역시	영도구	남항동2가	1136
2620010700	부산광역시	영도구	남항동3가	1832
2620010800	부산광역시	영도구	영선동1가	1248
2620010900	부산광역시	영도구	영선동2가	2670
2620011000	부산광역시	영도구	영선동3가	1778
2620011100	부산광역시	영도구	영선동4가	6353
2620011200	부산광역시	영도구	신선동1가	1995
2620011300	부산광역시	영도구	신선동2가	3795
2620011400	부산광역시	영도구	신선동3가	2288
2620011500	부산광역시	영도구	봉래동1가	1452
2620011600	부산광역시	영도구	봉래동2가	3237
2620011700	부산광역시	영도구	봉래동3가	1993
2620011800	부산광역시	영도구	봉래동4가	5114
2620011900	부산광역시	영도구	봉래동5가	2868
2620012000	부산광역시	영도구	청학동	23366
2620012100	부산광역시	영도구	동삼동	40404
2623010100	부산광역시	부산진구	양정동	31628
2623010200	부산광역시	부산진구	전포동	42467
2623010300	부산광역시	부산진구	부전동	19065
2623010400	부산광역시	부산진구	범천동	32074
2623010500	부산광역시	부산진구	범전동	6999
2623010600	부산광역시	부산진구	연지동	20447
2623010700	부산광역시	부산진구	초읍동	21813
2623010800	부산광역시	부산진구	부암동	40488
2623010900	부산광역시	부산진구	당감동	44236
2623011000	부산광역시	부산진구	가야동	35749
2623011100	부산광역시	부산진구	개금동	56056
2626010100	부산광역시	동래구	명장동	28610
2626010200	부산광역시	동래구	안락동	41192
2626010300	부산광역시	동래구	칠산동	3391
2626010400	부산광역시	동래구	낙민동	20459
2626010500	부산광역시	동래구	복천동	5889
2626010600	부산광역시	동래구	수안동	11655
2626010700	부산광역시	동래구	명륜동	24408
2626010800	부산광역시	동래구	온천동	84348
2626010900	부산광역시	동래구	사직동	54024
2629010600	부산광역시	남구	대연동	92978
2629010700	부산광역시	남구	용호동	81104
2629010800	부산광역시	남구	용당동	8219
2629010900	부산광역시	남구	문현동	46203
2629011000	부산광역시	남구	우암동	12705
2629011100	부산광역시	남구	감만동	19408
2632010100	부산광역시	북구	금곡동	37636
2632010200	부산광역시	북구	화명동	87500
2632010300	부산광역시	북구	만덕동	61490
2632010400	부산광역시	북구	덕천동	33545
2632010500	부산광역시	북구	구포동	60681
2635010100	부산광역시	해운대구	반송동	36213
2635010200	부산광역시	해운대구	석대동	344
2635010300	부산광역시	해운대구	반여동	70894
2635010400	부산광역시	해운대구	재송동	62054
2635010500	부산광역시	해운대구	우동	81303
2635010600	부산광역시	해운대구	중동	43735
2635010700	부산광역시	해운대구	좌동	88702
2635010800	부산광역시	해운대구	송정동	9885
2638010100	부산광역시	사하구	괴정동	58789
2638010200	부산광역시	사하구	당리동	26055
2638010300	부산광역시	사하구	하단동	46630
2638010400	부산광역시	사하구	신평동	34276
2638010500	부산광역시	사하구	장림동	37696
2638010600	부산광역시	사하구	다대동	65206
2638010700	부산광역시	사하구	구평동	12887
2638010800	부산광역시	사하구	감천동	24017
2641010100	부산광역시	금정구	두구동	1759
2641010200	부산광역시	금정구	노포동	809
2641010300	부산광역시	금정구	청룡동	8900
2641010400	부산광역시	금정구	남산동	28406
2641010500	부산광역시	금정구	선동	539
2641010600	부산광역시	금정구	오륜동	251
2641010700	부산광역시	금정구	구서동	51980
2641010800	부산광역시	금정구	장전동	44270
2641010900	부산광역시	금정구	부곡동	53993
2641011000	부산광역시	금정구	서동	25352
2641011100	부산광역시	금정구	금사동	5084
2641011200	부산광역시	금정구	회동동	2667
2641011300	부산광역시	금정구	금성동	1023
2644010100	부산광역시	강서구	대저1동	6451
2644010200	부산광역시	강서구	대저2동	7034
2644010300	부산광역시	강서구	강동동	4184
2644010400	부산광역시	강서구	명지동	84019
2644010500	부산광역시	강서구	죽림동	457
2644010600	부산광역시	강서구	식만동	463
2644010700	부산광역시	강서구	죽동동	413
2644010800	부산광역시	강서구	봉림동	982
2644010900	부산광역시	강서구	송정동	1187
2644011000	부산광역시	강서구	화전동	4046
2644011100	부산광역시	강서구	녹산동	1211
2644011200	부산광역시	강서구	생곡동	551
2644011300	부산광역시	강서구	구랑동	67
2644011400	부산광역시	강서구	지사동	10345
